date,max_temp,min_temp,avg_temp,precipitation,snowfall,snow_depth,location,latitude,longitude
3/19/15,43,29,36,0,0,0,Central Park,40.7711329,-73.9741874
3/20/15,38,29,33.5,0.4,4.5,0,Central Park,40.7711329,-73.9741874
3/21/15,47,29,38, , ,5,Central Park,40.7711329,-73.9741874
3/22/15,43,28,35.5,0,0,0,Central Park,40.7711329,-73.9741874
3/23/15,38,23,30.5,0,0,0,Central Park,40.7711329,-73.9741874
3/24/15,45,26,35.5,0,0,0,Central Park,40.7711329,-73.9741874
3/25/15,49,34,41.5,0.05,0,0,Central Park,40.7711329,-73.9741874
3/26/15,62,42,52,0.32,0,0,Central Park,40.7711329,-73.9741874
3/27/15,46,39,42.5,0.27,0,0,Central Park,40.7711329,-73.9741874
3/28/15,40,26,33, , ,0,Central Park,40.7711329,-73.9741874
3/29/15,46,25,35.5,0,0,0,Central Park,40.7711329,-73.9741874
3/30/15,54,36,45, , ,0,Central Park,40.7711329,-73.9741874
3/31/15,47,35,41,0.17, ,0,Central Park,40.7711329,-73.9741874
4/1/15,51,32,41.5,0,0,0,Central Park,40.7711329,-73.9741874
4/2/15,67,41,54,0,0,0,Central Park,40.7711329,-73.9741874
4/3/15,64,59,61.5,0.04,0,0,Central Park,40.7711329,-73.9741874
4/4/15,60,42,51,0.01,0,0,Central Park,40.7711329,-73.9741874
4/5/15,61,42,51.5,0,0,0,Central Park,40.7711329,-73.9741874
4/6/15,63,42,52.5,0,0,0,Central Park,40.7711329,-73.9741874
4/7/15,62,42,52,0.15,0,0,Central Park,40.7711329,-73.9741874
4/8/15,45,37,41,0,0,0,Central Park,40.7711329,-73.9741874
4/9/15,43,37,40,0,0,0,Central Park,40.7711329,-73.9741874
4/10/15,56,39,47.5,0.17,0,0,Central Park,40.7711329,-73.9741874
4/11/15,57,44,50.5,0,0,0,Central Park,40.7711329,-73.9741874
4/12/15,66,43,54.5,0,0,0,Central Park,40.7711329,-73.9741874
4/13/15,68,50,59,0,0,0,Central Park,40.7711329,-73.9741874
4/14/15,65,55,60,0.01,0,0,Central Park,40.7711329,-73.9741874
4/15/15,72,51,61.5,0,0,0,Central Park,40.7711329,-73.9741874
4/16/15,64,52,58,0,0,0,Central Park,40.7711329,-73.9741874
4/17/15,71,55,63,0.08,0,0,Central Park,40.7711329,-73.9741874
4/18/15,80,59,69.5,0,0,0,Central Park,40.7711329,-73.9741874
4/19/15,64,48,56,0,0,0,Central Park,40.7711329,-73.9741874
4/20/15,57,46,51.5,1.37,0,0,Central Park,40.7711329,-73.9741874
4/21/15,65,52,58.5,0.2,0,0,Central Park,40.7711329,-73.9741874
4/22/15,69,48,58.5,0.05,0,0,Central Park,40.7711329,-73.9741874
4/23/15,52,41,46.5,0,0,0,Central Park,40.7711329,-73.9741874
4/24/15,52,39,45.5,0,0,0,Central Park,40.7711329,-73.9741874
4/25/15,62,38,50,0,0,0,Central Park,40.7711329,-73.9741874
4/26/15,64,46,55,0,0,0,Central Park,40.7711329,-73.9741874
4/27/15,62,49,55.5,0,0,0,Central Park,40.7711329,-73.9741874
4/28/15,71,50,60.5,0,0,0,Central Park,40.7711329,-73.9741874
4/29/15,78,50,64,0,0,0,Central Park,40.7711329,-73.9741874
4/30/15,67,48,57.5,0,0,0,Central Park,40.7711329,-73.9741874
5/1/15,63,49,56,0,0,0,Central Park,40.7711329,-73.9741874
5/2/15,74,48,61,0,0,0,Central Park,40.7711329,-73.9741874
5/3/15,80,51,65.5,0,0,0,Central Park,40.7711329,-73.9741874
5/4/15,85,57,71,0,0,0,Central Park,40.7711329,-73.9741874
5/5/15,85,66,75.5,0,0,0,Central Park,40.7711329,-73.9741874
5/6/15,73,59,66, ,0,0,Central Park,40.7711329,-73.9741874
5/7/15,80,56,68,0,0,0,Central Park,40.7711329,-73.9741874
5/8/15,82,56,69,0,0,0,Central Park,40.7711329,-73.9741874
5/9/15,70,57,63.5,0,0,0,Central Park,40.7711329,-73.9741874
5/10/15,83,61,72,0,0,0,Central Park,40.7711329,-73.9741874
5/11/15,84,70,77, ,0,0,Central Park,40.7711329,-73.9741874
5/12/15,86,64,75,0,0,0,Central Park,40.7711329,-73.9741874
5/13/15,70,53,61.5,0,0,0,Central Park,40.7711329,-73.9741874
5/14/15,73,50,61.5,0,0,0,Central Park,40.7711329,-73.9741874
5/15/15,75,55,65,0,0,0,Central Park,40.7711329,-73.9741874
5/16/15,75,57,66,0.3,0,0,Central Park,40.7711329,-73.9741874
5/17/15,83,64,73.5,0.02,0,0,Central Park,40.7711329,-73.9741874
5/18/15,75,60,67.5,0,0,0,Central Park,40.7711329,-73.9741874
5/19/15,80,59,69.5, ,0,0,Central Park,40.7711329,-73.9741874
5/20/15,67,54,60.5,0,0,0,Central Park,40.7711329,-73.9741874
5/21/15,62,52,57,0,0,0,Central Park,40.7711329,-73.9741874
5/22/15,74,55,64.5,0,0,0,Central Park,40.7711329,-73.9741874
5/23/15,70,49,59.5,0,0,0,Central Park,40.7711329,-73.9741874
5/24/15,81,56,68.5,0,0,0,Central Park,40.7711329,-73.9741874
5/25/15,85,64,74.5,0,0,0,Central Park,40.7711329,-73.9741874
5/26/15,88,67,77.5,0,0,0,Central Park,40.7711329,-73.9741874
5/27/15,85,70,77.5,0.08,0,0,Central Park,40.7711329,-73.9741874
5/28/15,85,70,77.5,0,0,0,Central Park,40.7711329,-73.9741874
5/29/15,85,65,75,0,0,0,Central Park,40.7711329,-73.9741874
5/30/15,85,67,76,0,0,0,Central Park,40.7711329,-73.9741874
5/31/15,87,57,72,1.46,0,0,Central Park,40.7711329,-73.9741874
6/1/15,58,51,54.5,0.72,0,0,Central Park,40.7711329,-73.9741874
6/2/15,55,50,52.5,0.37,0,0,Central Park,40.7711329,-73.9741874
6/3/15,70,52,61,0,0,0,Central Park,40.7711329,-73.9741874
6/4/15,65,54,59.5,0,0,0,Central Park,40.7711329,-73.9741874
6/5/15,70,55,62.5,0.13,0,0,Central Park,40.7711329,-73.9741874
6/6/15,76,60,68,0.19,0,0,Central Park,40.7711329,-73.9741874
6/7/15,74,55,64.5,0,0,0,Central Park,40.7711329,-73.9741874
6/8/15,79,63,71,0.06,0,0,Central Park,40.7711329,-73.9741874
6/9/15,83,68,75.5,0.01,0,0,Central Park,40.7711329,-73.9741874
6/10/15,82,65,73.5,0,0,0,Central Park,40.7711329,-73.9741874
6/11/15,89,72,80.5,0,0,0,Central Park,40.7711329,-73.9741874
6/12/15,88,73,80.5,0,0,0,Central Park,40.7711329,-73.9741874
6/13/15,86,72,79,0,0,0,Central Park,40.7711329,-73.9741874
6/14/15,88,66,77,0.36,0,0,Central Park,40.7711329,-73.9741874
6/15/15,83,64,73.5,0.57,0,0,Central Park,40.7711329,-73.9741874
6/16/15,79,65,72,0.27,0,0,Central Park,40.7711329,-73.9741874
6/17/15,82,66,74, ,0,0,Central Park,40.7711329,-73.9741874
6/18/15,71,64,67.5,0,0,0,Central Park,40.7711329,-73.9741874
6/19/15,87,68,77.5,0,0,0,Central Park,40.7711329,-73.9741874
6/20/15,75,64,69.5, ,0,0,Central Park,40.7711329,-73.9741874
6/21/15,88,71,79.5,0.64,0,0,Central Park,40.7711329,-73.9741874
6/22/15,87,70,78.5,0,0,0,Central Park,40.7711329,-73.9741874
6/23/15,90,75,82.5,0.02,0,0,Central Park,40.7711329,-73.9741874
6/24/15,84,68,76,0,0,0,Central Park,40.7711329,-73.9741874
6/25/15,83,65,74,0,0,0,Central Park,40.7711329,-73.9741874
6/26/15,81,69,75,0,0,0,Central Park,40.7711329,-73.9741874
6/27/15,71,58,64.5,1.12,0,0,Central Park,40.7711329,-73.9741874
6/28/15,73,62,67.5,0.29,0,0,Central Park,40.7711329,-73.9741874
6/29/15,76,63,69.5,0,0,0,Central Park,40.7711329,-73.9741874
6/30/15,82,68,75,0.04,0,0,Central Park,40.7711329,-73.9741874
7/1/15,82,69,75.5,0.39,0,0,Central Park,40.7711329,-73.9741874
7/2/15,80,69,74.5,0,0,0,Central Park,40.7711329,-73.9741874
7/3/15,82,66,74,0,0,0,Central Park,40.7711329,-73.9741874
7/4/15,75,69,72, ,0,0,Central Park,40.7711329,-73.9741874
7/5/15,83,68,75.5,0,0,0,Central Park,40.7711329,-73.9741874
7/6/15,83,72,77.5,0,0,0,Central Park,40.7711329,-73.9741874
7/7/15,88,75,81.5,0.12,0,0,Central Park,40.7711329,-73.9741874
7/8/15,88,77,82.5, ,0,0,Central Park,40.7711329,-73.9741874
7/9/15,79,68,73.5,0.3,0,0,Central Park,40.7711329,-73.9741874
7/10/15,84,72,78,0,0,0,Central Park,40.7711329,-73.9741874
7/11/15,88,69,78.5,0,0,0,Central Park,40.7711329,-73.9741874
7/12/15,89,72,80.5,0,0,0,Central Park,40.7711329,-73.9741874
7/13/15,88,73,80.5,0,0,0,Central Park,40.7711329,-73.9741874
7/14/15,82,73,77.5,0.42,0,0,Central Park,40.7711329,-73.9741874
7/15/15,81,72,76.5,0.12,0,0,Central Park,40.7711329,-73.9741874
7/16/15,80,64,72,0,0,0,Central Park,40.7711329,-73.9741874
7/17/15,81,67,74,0,0,0,Central Park,40.7711329,-73.9741874
7/18/15,85,71,78,0.32,0,0,Central Park,40.7711329,-73.9741874
7/19/15,93,78,85.5,0,0,0,Central Park,40.7711329,-73.9741874
7/20/15,94,82,88,0,0,0,Central Park,40.7711329,-73.9741874
7/21/15,89,74,81.5, ,0,0,Central Park,40.7711329,-73.9741874
7/22/15,85,69,77,0,0,0,Central Park,40.7711329,-73.9741874
7/23/15,86,68,77,0,0,0,Central Park,40.7711329,-73.9741874
7/24/15,87,70,78.5,0,0,0,Central Park,40.7711329,-73.9741874
7/25/15,88,69,78.5,0,0,0,Central Park,40.7711329,-73.9741874
7/26/15,90,74,82, ,0,0,Central Park,40.7711329,-73.9741874
7/27/15,86,71,78.5,0.36,0,0,Central Park,40.7711329,-73.9741874
7/28/15,95,75,85,0,0,0,Central Park,40.7711329,-73.9741874
7/29/15,96,78,87,0,0,0,Central Park,40.7711329,-73.9741874
7/30/15,87,76,81.5,1.95,0,0,Central Park,40.7711329,-73.9741874
7/31/15,89,72,80.5,0,0,0,Central Park,40.7711329,-73.9741874
8/1/15,89,75,82,0,0,0,Central Park,40.7711329,-73.9741874
8/2/15,89,71,80,0,0,0,Central Park,40.7711329,-73.9741874
8/3/15,90,75,82.5,0,0,0,Central Park,40.7711329,-73.9741874
8/4/15,89,69,79,0.43,0,0,Central Park,40.7711329,-73.9741874
8/5/15,87,72,79.5,0,0,0,Central Park,40.7711329,-73.9741874
8/6/15,83,67,75,0,0,0,Central Park,40.7711329,-73.9741874
8/7/15,84,69,76.5,0,0,0,Central Park,40.7711329,-73.9741874
8/8/15,82,68,75,0,0,0,Central Park,40.7711329,-73.9741874
8/9/15,85,68,76.5,0,0,0,Central Park,40.7711329,-73.9741874
8/10/15,84,70,77,0,0,0,Central Park,40.7711329,-73.9741874
8/11/15,81,71,76,1.17,0,0,Central Park,40.7711329,-73.9741874
8/12/15,85,71,78,0,0,0,Central Park,40.7711329,-73.9741874
8/13/15,83,67,75,0,0,0,Central Park,40.7711329,-73.9741874
8/14/15,88,67,77.5,0,0,0,Central Park,40.7711329,-73.9741874
8/15/15,92,73,82.5,0,0,0,Central Park,40.7711329,-73.9741874
8/16/15,93,76,84.5,0,0,0,Central Park,40.7711329,-73.9741874
8/17/15,95,78,86.5,0,0,0,Central Park,40.7711329,-73.9741874
8/18/15,90,73,81.5,0.29,0,0,Central Park,40.7711329,-73.9741874
8/19/15,87,77,82,0,0,0,Central Park,40.7711329,-73.9741874
8/20/15,86,77,81.5,0.01,0,0,Central Park,40.7711329,-73.9741874
8/21/15,87,71,79,0.32,0,0,Central Park,40.7711329,-73.9741874
8/22/15,86,69,77.5,0,0,0,Central Park,40.7711329,-73.9741874
8/23/15,85,70,77.5,0,0,0,Central Park,40.7711329,-73.9741874
8/24/15,87,73,80,0,0,0,Central Park,40.7711329,-73.9741874
8/25/15,90,73,81.5,0,0,0,Central Park,40.7711329,-73.9741874
8/26/15,85,67,76,0,0,0,Central Park,40.7711329,-73.9741874
8/27/15,82,67,74.5,0,0,0,Central Park,40.7711329,-73.9741874
8/28/15,82,63,72.5,0,0,0,Central Park,40.7711329,-73.9741874
8/29/15,87,67,77,0,0,0,Central Park,40.7711329,-73.9741874
8/30/15,90,72,81,0.13,0,0,Central Park,40.7711329,-73.9741874
8/31/15,91,76,83.5,0,0,0,Central Park,40.7711329,-73.9741874
9/1/15,90,76,83,0,0,0,Central Park,40.7711329,-73.9741874
9/2/15,91,74,82.5,0,0,0,Central Park,40.7711329,-73.9741874
9/3/15,93,74,83.5,0,0,0,Central Park,40.7711329,-73.9741874
9/4/15,85,72,78.5,0,0,0,Central Park,40.7711329,-73.9741874
9/5/15,83,67,75,0,0,0,Central Park,40.7711329,-73.9741874
9/6/15,87,65,76,0,0,0,Central Park,40.7711329,-73.9741874
9/7/15,92,70,81,0,0,0,Central Park,40.7711329,-73.9741874
9/8/15,97,76,86.5,0,0,0,Central Park,40.7711329,-73.9741874
9/9/15,90,76,83, ,0,0,Central Park,40.7711329,-73.9741874
9/10/15,79,70,74.5,1.58,0,0,Central Park,40.7711329,-73.9741874
9/11/15,81,66,73.5,0,0,0,Central Park,40.7711329,-73.9741874
9/12/15,79,69,74,0.29,0,0,Central Park,40.7711329,-73.9741874
9/13/15,80,62,71,0.04,0,0,Central Park,40.7711329,-73.9741874
9/14/15,77,59,68,0,0,0,Central Park,40.7711329,-73.9741874
9/15/15,84,62,73,0,0,0,Central Park,40.7711329,-73.9741874
9/16/15,88,66,77,0,0,0,Central Park,40.7711329,-73.9741874
9/17/15,89,68,78.5,0,0,0,Central Park,40.7711329,-73.9741874
9/18/15,87,68,77.5,0,0,0,Central Park,40.7711329,-73.9741874
9/19/15,83,68,75.5,0,0,0,Central Park,40.7711329,-73.9741874
9/20/15,79,64,71.5,0,0,0,Central Park,40.7711329,-73.9741874
9/21/15,73,59,66,0,0,0,Central Park,40.7711329,-73.9741874
9/22/15,71,62,66.5,0,0,0,Central Park,40.7711329,-73.9741874
9/23/15,80,59,69.5,0,0,0,Central Park,40.7711329,-73.9741874
9/24/15,82,60,71,0,0,0,Central Park,40.7711329,-73.9741874
9/25/15,76,63,69.5,0,0,0,Central Park,40.7711329,-73.9741874
9/26/15,72,61,66.5,0,0,0,Central Park,40.7711329,-73.9741874
9/27/15,71,56,63.5,0,0,0,Central Park,40.7711329,-73.9741874
9/28/15,78,65,71.5,0,0,0,Central Park,40.7711329,-73.9741874
9/29/15,83,72,77.5,0.11,0,0,Central Park,40.7711329,-73.9741874
9/30/15,79,59,69,1.26,0,0,Central Park,40.7711329,-73.9741874
10/1/15,64,56,60,0.09,0,0,Central Park,40.7711329,-73.9741874
10/2/15,57,48,52.5,1.08,0,0,Central Park,40.7711329,-73.9741874
10/3/15,55,49,52,0.35,0,0,Central Park,40.7711329,-73.9741874
10/4/15,63,53,58,0,0,0,Central Park,40.7711329,-73.9741874
10/5/15,67,52,59.5,0,0,0,Central Park,40.7711329,-73.9741874
10/6/15,73,52,62.5,0,0,0,Central Park,40.7711329,-73.9741874
10/7/15,73,58,65.5,0,0,0,Central Park,40.7711329,-73.9741874
10/8/15,72,59,65.5,0,0,0,Central Park,40.7711329,-73.9741874
10/9/15,78,61,69.5,0.89,0,0,Central Park,40.7711329,-73.9741874
10/10/15,65,50,57.5,0,0,0,Central Park,40.7711329,-73.9741874
10/11/15,69,53,61,0,0,0,Central Park,40.7711329,-73.9741874
10/12/15,77,56,66.5,0,0,0,Central Park,40.7711329,-73.9741874
10/13/15,72,61,66.5,0.01,0,0,Central Park,40.7711329,-73.9741874
10/14/15,69,57,63,0,0,0,Central Park,40.7711329,-73.9741874
10/15/15,64,51,57.5,0,0,0,Central Park,40.7711329,-73.9741874
10/16/15,64,53,58.5,0,0,0,Central Park,40.7711329,-73.9741874
10/17/15,56,42,49,0,0,0,Central Park,40.7711329,-73.9741874
10/18/15,50,38,44,0,0,0,Central Park,40.7711329,-73.9741874
10/19/15,53,35,44,0,0,0,Central Park,40.7711329,-73.9741874
10/20/15,70,48,59,0,0,0,Central Park,40.7711329,-73.9741874
10/21/15,76,57,66.5,0,0,0,Central Park,40.7711329,-73.9741874
10/22/15,75,58,66.5,0,0,0,Central Park,40.7711329,-73.9741874
10/23/15,65,45,55,0,0,0,Central Park,40.7711329,-73.9741874
10/24/15,57,40,48.5,0,0,0,Central Park,40.7711329,-73.9741874
10/25/15,68,48,58,0.05,0,0,Central Park,40.7711329,-73.9741874
10/26/15,58,46,52,0,0,0,Central Park,40.7711329,-73.9741874
10/27/15,59,45,52,0,0,0,Central Park,40.7711329,-73.9741874
10/28/15,69,53,61,1.4,0,0,Central Park,40.7711329,-73.9741874
10/29/15,73,57,65,0.04,0,0,Central Park,40.7711329,-73.9741874
10/30/15,61,48,54.5,0,0,0,Central Park,40.7711329,-73.9741874
10/31/15,56,42,49,0,0,0,Central Park,40.7711329,-73.9741874
11/1/15,65,54,59.5,0,0,0,Central Park,40.7711329,-73.9741874
11/2/15,63,54,58.5,0,0,0,Central Park,40.7711329,-73.9741874
11/3/15,72,48,60,0,0,0,Central Park,40.7711329,-73.9741874
11/4/15,70,56,63,0,0,0,Central Park,40.7711329,-73.9741874
11/5/15,71,56,63.5,0.01,0,0,Central Park,40.7711329,-73.9741874
11/6/15,74,66,70,0,0,0,Central Park,40.7711329,-73.9741874
11/7/15,72,53,62.5,0,0,0,Central Park,40.7711329,-73.9741874
11/8/15,56,46,51,0,0,0,Central Park,40.7711329,-73.9741874
11/9/15,59,43,51,0,0,0,Central Park,40.7711329,-73.9741874
11/10/15,57,51,54,0.26,0,0,Central Park,40.7711329,-73.9741874
11/11/15,58,49,53.5,0.43,0,0,Central Park,40.7711329,-73.9741874
11/12/15,61,51,56,0.01,0,0,Central Park,40.7711329,-73.9741874
11/13/15,58,46,52,0,0,0,Central Park,40.7711329,-73.9741874
11/14/15,49,42,45.5,0,0,0,Central Park,40.7711329,-73.9741874
11/15/15,58,39,48.5,0,0,0,Central Park,40.7711329,-73.9741874
11/16/15,67,51,59,0,0,0,Central Park,40.7711329,-73.9741874
11/17/15,52,40,46,0,0,0,Central Park,40.7711329,-73.9741874
11/18/15,58,46,52,0,0,0,Central Park,40.7711329,-73.9741874
11/19/15,64,57,60.5,1.25,0,0,Central Park,40.7711329,-73.9741874
11/20/15,64,46,55,0,0,0,Central Park,40.7711329,-73.9741874
11/21/15,53,42,47.5,0,0,0,Central Park,40.7711329,-73.9741874
11/22/15,55,42,48.5,0.03,0,0,Central Park,40.7711329,-73.9741874
11/23/15,44,33,38.5,0,0,0,Central Park,40.7711329,-73.9741874
11/24/15,46,32,39,0,0,0,Central Park,40.7711329,-73.9741874
11/25/15,50,36,43,0,0,0,Central Park,40.7711329,-73.9741874
11/26/15,60,41,50.5,0,0,0,Central Park,40.7711329,-73.9741874
11/27/15,64,51,57.5,0,0,0,Central Park,40.7711329,-73.9741874
11/28/15,64,45,54.5,0.02,0,0,Central Park,40.7711329,-73.9741874
11/29/15,49,38,43.5,0,0,0,Central Park,40.7711329,-73.9741874
11/30/15,47,33,40,0,0,0,Central Park,40.7711329,-73.9741874
12/1/15,51,44,47.5,0.33,0,0,Central Park,40.7711329,-73.9741874
12/2/15,57,46,51.5,0.14,0,0,Central Park,40.7711329,-73.9741874
12/3/15,55,44,49.5, ,0,0,Central Park,40.7711329,-73.9741874
12/4/15,51,42,46.5,0,0,0,Central Park,40.7711329,-73.9741874
12/5/15,51,40,45.5,0,0,0,Central Park,40.7711329,-73.9741874
12/6/15,53,39,46,0,0,0,Central Park,40.7711329,-73.9741874
12/7/15,54,42,48,0,0,0,Central Park,40.7711329,-73.9741874
12/8/15,49,41,45,0,0,0,Central Park,40.7711329,-73.9741874
12/9/15,55,40,47.5,0,0,0,Central Park,40.7711329,-73.9741874
12/10/15,60,51,55.5, ,0,0,Central Park,40.7711329,-73.9741874
12/11/15,61,50,55.5,0,0,0,Central Park,40.7711329,-73.9741874
12/12/15,66,55,60.5, ,0,0,Central Park,40.7711329,-73.9741874
12/13/15,67,55,61,0,0,0,Central Park,40.7711329,-73.9741874
12/14/15,67,53,60,0.33,0,0,Central Park,40.7711329,-73.9741874
12/15/15,68,53,60.5,0.09,0,0,Central Park,40.7711329,-73.9741874
12/16/15,53,46,49.5,0.04,0,0,Central Park,40.7711329,-73.9741874
12/17/15,59,50,54.5,1.21,0,0,Central Park,40.7711329,-73.9741874
12/18/15,57,38,47.5, ,0,0,Central Park,40.7711329,-73.9741874
12/19/15,40,35,37.5,0,0,0,Central Park,40.7711329,-73.9741874
12/20/15,43,34,38.5,0,0,0,Central Park,40.7711329,-73.9741874
12/21/15,56,39,47.5,0,0,0,Central Park,40.7711329,-73.9741874
12/22/15,62,53,57.5,0.19,0,0,Central Park,40.7711329,-73.9741874
12/23/15,64,52,58,1.55,0,0,Central Park,40.7711329,-73.9741874
12/24/15,72,63,67.5,0.01,0,0,Central Park,40.7711329,-73.9741874
12/25/15,66,57,61.5,0.01,0,0,Central Park,40.7711329,-73.9741874
12/26/15,59,47,53, ,0,0,Central Park,40.7711329,-73.9741874
12/27/15,61,46,53.5,0.12,0,0,Central Park,40.7711329,-73.9741874
12/28/15,46,34,40,0.03, ,0,Central Park,40.7711329,-73.9741874
12/29/15,46,34,40,0.45, ,0,Central Park,40.7711329,-73.9741874
12/30/15,48,38,43,0.19,0,0,Central Park,40.7711329,-73.9741874
12/31/15,48,42,45,0.03,0,0,Central Park,40.7711329,-73.9741874
